device_id,employee_id,punch_time,verify_mode
F23,24,2026-09-03 08:58:00,Fingerprint
F34,41,2026-09-03 08:58:00,Fingerprint
F34,39,2026-09-03 08:59:00,Fingerprint
F34,42,2026-09-03 08:59:00,Fingerprint
F34,34,2026-09-03 09:00:00,Fingerprint
F23,27,2026-09-03 09:01:00,Fingerprint
F34,37,2026-09-03 09:01:00,Fingerprint
F34,38,2026-09-03 09:04:00,Fingerprint
F23,29,2026-09-03 09:05:00,Fingerprint
F34,35,2026-09-03 09:07:00,Fingerprint
F23,23,2026-09-03 09:09:00,Fingerprint
F34,40,2026-09-03 09:09:00,Fingerprint
F23,31,2026-09-03 09:18:00,Fingerprint
F34,43,2026-09-03 09:27:00,Fingerprint
F23,30,2026-09-03 09:34:00,Fingerprint
F23,26,2026-09-03 09:50:00,Fingerprint
F23,27,2026-09-03 16:01:00,Fingerprint
F23,28,2026-09-03 16:16:00,Fingerprint
F23,31,2026-09-03 16:21:00,Fingerprint
F34,34,2026-09-03 16:31:00,Fingerprint
F23,26,2026-09-03 16:55:00,Fingerprint
F34,43,2026-09-03 16:56:00,Fingerprint
F23,23,2026-09-03 17:01:00,Fingerprint
F23,30,2026-09-03 17:02:00,Fingerprint
F34,39,2026-09-03 17:02:00,Fingerprint
F23,32,2026-09-03 17:04:00,Fingerprint
F34,41,2026-09-03 17:06:00,Fingerprint
F34,42,2026-09-03 17:06:00,Fingerprint
F34,36,2026-09-03 17:07:00,Fingerprint
F23,33,2026-09-03 17:08:00,Fingerprint
F23,24,2026-09-03 17:09:00,Fingerprint
F34,35,2026-09-03 17:10:00,Fingerprint
F34,37,2026-09-03 17:10:00,Fingerprint
F23,25,2026-09-03 17:11:00,Fingerprint
F34,40,2026-09-03 17:11:00,Fingerprint
F23,29,2026-09-03 17:12:00,Fingerprint
F34,38,2026-09-03 17:12:00,Fingerprint
F23,23,2026-09-05 08:53:00,Fingerprint
F23,31,2026-09-05 08:53:00,Fingerprint
F34,35,2026-09-05 08:53:00,Fingerprint
F23,25,2026-09-05 08:54:00,Fingerprint
F34,37,2026-09-05 08:54:00,Fingerprint
F34,38,2026-09-05 08:54:00,Fingerprint
F23,33,2026-09-05 08:56:00,Fingerprint
F34,36,2026-09-05 08:56:00,Fingerprint
F34,39,2026-09-05 08:58:00,Fingerprint
F23,26,2026-09-05 08:59:00,Fingerprint
F23,32,2026-09-05 08:59:00,Fingerprint
F23,24,2026-09-05 09:02:00,Fingerprint
F23,29,2026-09-05 09:02:00,Fingerprint
F23,30,2026-09-05 09:02:00,Fingerprint
F34,41,2026-09-05 09:02:00,Fingerprint
F34,40,2026-09-05 09:05:00,Fingerprint
F34,43,2026-09-05 09:06:00,Fingerprint
F23,28,2026-09-05 09:07:00,Fingerprint
F23,27,2026-09-05 09:08:00,Fingerprint
F34,42,2026-09-05 09:08:00,Fingerprint
F34,34,2026-09-05 09:26:00,Fingerprint
F23,23,2026-09-05 17:00:00,Fingerprint
F23,27,2026-09-05 17:00:00,Fingerprint
F34,39,2026-09-05 17:01:00,Fingerprint
F34,42,2026-09-05 17:01:00,Fingerprint
F23,26,2026-09-05 17:02:00,Fingerprint
F34,41,2026-09-05 17:02:00,Fingerprint
F23,24,2026-09-05 17:03:00,Fingerprint
F23,28,2026-09-05 17:03:00,Fingerprint
F34,35,2026-09-05 17:03:00,Fingerprint
F34,34,2026-09-05 17:04:00,Fingerprint
F23,29,2026-09-05 17:07:00,Fingerprint
F34,37,2026-09-05 17:07:00,Fingerprint
F34,40,2026-09-05 17:07:00,Fingerprint
F34,43,2026-09-05 17:07:00,Fingerprint
F23,30,2026-09-05 17:08:00,Fingerprint
F34,36,2026-09-05 17:08:00,Fingerprint
F23,33,2026-09-05 17:10:00,Fingerprint
F23,25,2026-09-05 17:12:00,Fingerprint
F23,31,2026-09-05 17:12:00,Fingerprint
F23,32,2026-09-05 17:12:00,Fingerprint
F34,38,2026-09-05 17:12:00,Fingerprint
F23,25,2026-09-06 08:56:00,Fingerprint
F34,35,2026-09-06 08:56:00,Fingerprint
F34,43,2026-09-06 08:57:00,Fingerprint
F23,29,2026-09-06 08:58:00,Fingerprint
F34,38,2026-09-06 09:00:00,Fingerprint
F34,34,2026-09-06 09:01:00,Fingerprint
F34,37,2026-09-06 09:01:00,Fingerprint
F34,42,2026-09-06 09:01:00,Fingerprint
F34,36,2026-09-06 09:02:00,Fingerprint
F34,41,2026-09-06 09:02:00,Fingerprint
F23,24,2026-09-06 09:04:00,Fingerprint
F23,32,2026-09-06 09:04:00,Fingerprint
F34,40,2026-09-06 09:05:00,Fingerprint
F23,28,2026-09-06 09:06:00,Fingerprint
F23,26,2026-09-06 09:07:00,Fingerprint
F23,33,2026-09-06 09:07:00,Fingerprint
F23,27,2026-09-06 09:09:00,Fingerprint
F34,39,2026-09-06 09:09:00,Fingerprint
F23,30,2026-09-06 09:25:00,Fingerprint
F23,23,2026-09-06 09:30:00,Fingerprint
F23,28,2026-09-06 16:18:00,Fingerprint
F23,33,2026-09-06 17:01:00,Fingerprint
F34,36,2026-09-06 17:01:00,Fingerprint
F23,25,2026-09-06 17:02:00,Fingerprint
F23,30,2026-09-06 17:02:00,Fingerprint
F23,26,2026-09-06 17:03:00,Fingerprint
F34,39,2026-09-06 17:03:00,Fingerprint
F23,27,2026-09-06 17:04:00,Fingerprint
F34,35,2026-09-06 17:04:00,Fingerprint
F23,32,2026-09-06 17:05:00,Fingerprint
F34,40,2026-09-06 17:05:00,Fingerprint
F34,43,2026-09-06 17:05:00,Fingerprint
F34,34,2026-09-06 17:07:00,Fingerprint
F23,29,2026-09-06 17:08:00,Fingerprint
F34,38,2026-09-06 17:08:00,Fingerprint
F23,24,2026-09-06 17:10:00,Fingerprint
F34,37,2026-09-06 17:10:00,Fingerprint
F23,23,2026-09-06 17:11:00,Fingerprint
F34,42,2026-09-06 17:11:00,Fingerprint
F34,41,2026-09-06 17:12:00,Fingerprint
F23,31,2026-09-07 08:52:00,Fingerprint
F23,26,2026-09-07 08:53:00,Fingerprint
F34,41,2026-09-07 08:54:00,Fingerprint
F23,27,2026-09-07 08:55:00,Fingerprint
F23,30,2026-09-07 08:56:00,Fingerprint
F23,29,2026-09-07 08:57:00,Fingerprint
F23,28,2026-09-07 08:59:00,Fingerprint
F34,39,2026-09-07 08:59:00,Fingerprint
F23,24,2026-09-07 09:00:00,Fingerprint
F34,37,2026-09-07 09:00:00,Fingerprint
F23,33,2026-09-07 09:01:00,Fingerprint
F34,43,2026-09-07 09:01:00,Fingerprint
F34,42,2026-09-07 09:02:00,Fingerprint
F34,40,2026-09-07 09:04:00,Fingerprint
F34,36,2026-09-07 09:06:00,Fingerprint
F34,35,2026-09-07 09:07:00,Fingerprint
F23,23,2026-09-07 09:09:00,Fingerprint
F23,25,2026-09-07 09:09:00,Fingerprint
F34,34,2026-09-07 09:35:00,Fingerprint
F34,38,2026-09-07 09:39:00,Fingerprint
F34,41,2026-09-07 17:00:00,Fingerprint
F34,35,2026-09-07 17:01:00,Fingerprint
F34,36,2026-09-07 17:01:00,Fingerprint
F23,24,2026-09-07 17:02:00,Fingerprint
F23,25,2026-09-07 17:02:00,Fingerprint
F23,26,2026-09-07 17:02:00,Fingerprint
F23,27,2026-09-07 17:02:00,Fingerprint
F23,23,2026-09-07 17:03:00,Fingerprint
F23,28,2026-09-07 17:03:00,Fingerprint
F34,38,2026-09-07 17:03:00,Fingerprint
F34,39,2026-09-07 17:05:00,Fingerprint
F34,40,2026-09-07 17:06:00,Fingerprint
F34,43,2026-09-07 17:06:00,Fingerprint
F23,33,2026-09-07 17:07:00,Fingerprint
F34,34,2026-09-07 17:07:00,Fingerprint
F34,37,2026-09-07 17:07:00,Fingerprint
F23,31,2026-09-07 17:09:00,Fingerprint
F23,29,2026-09-07 17:10:00,Fingerprint
F23,30,2026-09-07 17:11:00,Fingerprint
F34,42,2026-09-07 17:12:00,Fingerprint
F34,39,2026-09-08 08:52:00,Fingerprint
F34,41,2026-09-08 08:53:00,Fingerprint
F23,27,2026-09-08 08:55:00,Fingerprint
F23,31,2026-09-08 08:56:00,Fingerprint
F23,32,2026-09-08 08:57:00,Fingerprint
F34,37,2026-09-08 08:58:00,Fingerprint
F23,33,2026-09-08 09:02:00,Fingerprint
F34,40,2026-09-08 09:02:00,Fingerprint
F34,43,2026-09-08 09:02:00,Fingerprint
F34,38,2026-09-08 09:03:00,Fingerprint
F23,26,2026-09-08 09:04:00,Fingerprint
F23,25,2026-09-08 09:05:00,Fingerprint
F34,36,2026-09-08 09:06:00,Fingerprint
F34,34,2026-09-08 09:08:00,Fingerprint
F34,42,2026-09-08 09:08:00,Fingerprint
F23,23,2026-09-08 09:09:00,Fingerprint
F23,24,2026-09-08 09:09:00,Fingerprint
F23,30,2026-09-08 09:29:00,Fingerprint
F23,29,2026-09-08 09:48:00,Fingerprint
F34,42,2026-09-08 16:00:00,Fingerprint
F23,31,2026-09-08 16:10:00,Fingerprint
F23,30,2026-09-08 16:32:00,Fingerprint
F34,41,2026-09-08 16:35:00,Fingerprint
F34,36,2026-09-08 17:00:00,Fingerprint
F34,38,2026-09-08 17:01:00,Fingerprint
F23,33,2026-09-08 17:02:00,Fingerprint
F23,25,2026-09-08 17:03:00,Fingerprint
F23,26,2026-09-08 17:04:00,Fingerprint
F34,39,2026-09-08 17:04:00,Fingerprint
F23,23,2026-09-08 17:06:00,Fingerprint
F34,37,2026-09-08 17:06:00,Fingerprint
F34,40,2026-09-08 17:06:00,Fingerprint
F23,32,2026-09-08 17:07:00,Fingerprint
F23,24,2026-09-08 17:08:00,Fingerprint
F34,34,2026-09-08 17:08:00,Fingerprint
F34,43,2026-09-08 17:10:00,Fingerprint
F23,27,2026-09-08 17:11:00,Fingerprint
F23,29,2026-09-08 17:15:00,Fingerprint
F23,29,2026-09-09 08:54:00,Fingerprint
F34,34,2026-09-09 08:54:00,Fingerprint
F34,37,2026-09-09 08:55:00,Fingerprint
F34,39,2026-09-09 08:56:00,Fingerprint
F23,25,2026-09-09 08:58:00,Fingerprint
F23,31,2026-09-09 08:58:00,Fingerprint
F34,35,2026-09-09 08:59:00,Fingerprint
F23,27,2026-09-09 09:00:00,Fingerprint
F23,33,2026-09-09 09:00:00,Fingerprint
F34,40,2026-09-09 09:00:00,Fingerprint
F23,28,2026-09-09 09:02:00,Fingerprint
F34,43,2026-09-09 09:02:00,Fingerprint
F23,24,2026-09-09 09:05:00,Fingerprint
F34,36,2026-09-09 09:05:00,Fingerprint
F34,41,2026-09-09 09:05:00,Fingerprint
F23,26,2026-09-09 09:06:00,Fingerprint
F23,30,2026-09-09 09:06:00,Fingerprint
F34,38,2026-09-09 09:07:00,Fingerprint
F23,32,2026-09-09 09:24:00,Fingerprint
F23,23,2026-09-09 09:34:00,Fingerprint
F34,42,2026-09-09 09:48:00,Fingerprint
F23,28,2026-09-09 16:23:00,Fingerprint
F23,32,2026-09-09 16:35:00,Fingerprint
F23,23,2026-09-09 16:37:00,Fingerprint
F34,38,2026-09-09 17:00:00,Fingerprint
F34,42,2026-09-09 17:01:00,Fingerprint
F34,43,2026-09-09 17:01:00,Fingerprint
F34,39,2026-09-09 17:02:00,Fingerprint
F34,37,2026-09-09 17:03:00,Fingerprint
F23,26,2026-09-09 17:04:00,Fingerprint
F23,27,2026-09-09 17:04:00,Fingerprint
F34,40,2026-09-09 17:05:00,Fingerprint
F23,30,2026-09-09 17:06:00,Fingerprint
F23,31,2026-09-09 17:07:00,Fingerprint
F23,33,2026-09-09 17:07:00,Fingerprint
F34,41,2026-09-09 17:07:00,Fingerprint
F23,24,2026-09-09 17:09:00,Fingerprint
F34,34,2026-09-09 17:09:00,Fingerprint
F34,36,2026-09-09 17:10:00,Fingerprint
F23,25,2026-09-09 17:11:00,Fingerprint
F34,35,2026-09-09 17:11:00,Fingerprint
F23,29,2026-09-09 17:12:00,Fingerprint
F23,23,2026-09-10 08:52:00,Fingerprint
F34,35,2026-09-10 08:52:00,Fingerprint
F34,36,2026-09-10 08:54:00,Fingerprint
F34,39,2026-09-10 08:57:00,Fingerprint
F23,24,2026-09-10 08:59:00,Fingerprint
F23,28,2026-09-10 09:00:00,Fingerprint
F23,32,2026-09-10 09:00:00,Fingerprint
F23,27,2026-09-10 09:02:00,Fingerprint
F23,25,2026-09-10 09:03:00,Fingerprint
F23,31,2026-09-10 09:03:00,Fingerprint
F34,37,2026-09-10 09:03:00,Fingerprint
F34,42,2026-09-10 09:03:00,Fingerprint
F34,41,2026-09-10 09:05:00,Fingerprint
F34,40,2026-09-10 09:07:00,Fingerprint
F23,26,2026-09-10 09:09:00,Fingerprint
F34,38,2026-09-10 09:09:00,Fingerprint
F34,43,2026-09-10 09:09:00,Fingerprint
F23,33,2026-09-10 09:20:00,Fingerprint
F23,29,2026-09-10 09:25:00,Fingerprint
F23,30,2026-09-10 09:42:00,Fingerprint
F34,35,2026-09-10 16:05:00,Fingerprint
F23,29,2026-09-10 16:38:00,Fingerprint
F34,39,2026-09-10 17:01:00,Fingerprint
F34,40,2026-09-10 17:01:00,Fingerprint
F23,24,2026-09-10 17:02:00,Fingerprint
F23,31,2026-09-10 17:02:00,Fingerprint
F23,27,2026-09-10 17:03:00,Fingerprint
F34,41,2026-09-10 17:04:00,Fingerprint
F23,28,2026-09-10 17:05:00,Fingerprint
F34,38,2026-09-10 17:05:00,Fingerprint
F34,42,2026-09-10 17:05:00,Fingerprint
F23,25,2026-09-10 17:07:00,Fingerprint
F23,30,2026-09-10 17:07:00,Fingerprint
F23,33,2026-09-10 17:07:00,Fingerprint
F34,36,2026-09-10 17:07:00,Fingerprint
F23,32,2026-09-10 17:08:00,Fingerprint
F34,37,2026-09-10 17:09:00,Fingerprint
F23,26,2026-09-10 17:10:00,Fingerprint
F34,43,2026-09-10 17:10:00,Fingerprint
F23,23,2026-09-10 17:12:00,Fingerprint
F23,30,2026-09-12 08:52:00,Fingerprint
F34,39,2026-09-12 08:52:00,Fingerprint
F23,33,2026-09-12 08:53:00,Fingerprint
F23,24,2026-09-12 08:54:00,Fingerprint
F23,31,2026-09-12 08:55:00,Fingerprint
F23,26,2026-09-12 08:56:00,Fingerprint
F23,29,2026-09-12 08:56:00,Fingerprint
F34,42,2026-09-12 08:56:00,Fingerprint
F34,35,2026-09-12 08:59:00,Fingerprint
F34,38,2026-09-12 08:59:00,Fingerprint
F23,27,2026-09-12 09:00:00,Fingerprint
F34,36,2026-09-12 09:00:00,Fingerprint
F34,43,2026-09-12 09:00:00,Fingerprint
F34,37,2026-09-12 09:01:00,Fingerprint
F34,34,2026-09-12 09:02:00,Fingerprint
F23,28,2026-09-12 09:04:00,Fingerprint
F23,23,2026-09-12 09:05:00,Fingerprint
F23,25,2026-09-12 09:06:00,Fingerprint
F34,40,2026-09-12 09:21:00,Fingerprint
F34,41,2026-09-12 09:32:00,Fingerprint
F34,41,2026-09-12 16:42:00,Fingerprint
F34,40,2026-09-12 16:57:00,Fingerprint
F23,29,2026-09-12 17:00:00,Fingerprint
F34,37,2026-09-12 17:00:00,Fingerprint
F23,25,2026-09-12 17:01:00,Fingerprint
F34,35,2026-09-12 17:01:00,Fingerprint
F23,33,2026-09-12 17:02:00,Fingerprint
F34,39,2026-09-12 17:02:00,Fingerprint
F23,26,2026-09-12 17:03:00,Fingerprint
F34,42,2026-09-12 17:03:00,Fingerprint
F23,23,2026-09-12 17:05:00,Fingerprint
F34,36,2026-09-12 17:05:00,Fingerprint
F23,27,2026-09-12 17:08:00,Fingerprint
F34,34,2026-09-12 17:09:00,Fingerprint
F23,28,2026-09-12 17:10:00,Fingerprint
F34,38,2026-09-12 17:10:00,Fingerprint
F34,43,2026-09-12 17:11:00,Fingerprint
F23,24,2026-09-12 17:12:00,Fingerprint
F23,30,2026-09-12 17:12:00,Fingerprint
F23,31,2026-09-12 17:12:00,Fingerprint
F23,26,2026-09-13 08:53:00,Fingerprint
F23,27,2026-09-13 08:53:00,Fingerprint
F23,25,2026-09-13 08:54:00,Fingerprint
F23,32,2026-09-13 08:54:00,Fingerprint
F34,34,2026-09-13 08:54:00,Fingerprint
F34,35,2026-09-13 08:55:00,Fingerprint
F34,41,2026-09-13 08:55:00,Fingerprint
F34,43,2026-09-13 08:56:00,Fingerprint
F23,23,2026-09-13 08:58:00,Fingerprint
F23,31,2026-09-13 09:01:00,Fingerprint
F23,33,2026-09-13 09:01:00,Fingerprint
F34,40,2026-09-13 09:03:00,Fingerprint
F34,36,2026-09-13 09:04:00,Fingerprint
F34,37,2026-09-13 09:04:00,Fingerprint
F23,30,2026-09-13 09:07:00,Fingerprint
F23,28,2026-09-13 09:09:00,Fingerprint
F34,42,2026-09-13 09:32:00,Fingerprint
F34,38,2026-09-13 09:45:00,Fingerprint
F23,33,2026-09-13 16:35:00,Fingerprint
F23,30,2026-09-13 17:00:00,Fingerprint
F23,27,2026-09-13 17:01:00,Fingerprint
F23,31,2026-09-13 17:01:00,Fingerprint
F34,42,2026-09-13 17:01:00,Fingerprint
F23,32,2026-09-13 17:03:00,Fingerprint
F34,34,2026-09-13 17:03:00,Fingerprint
F34,37,2026-09-13 17:04:00,Fingerprint
F34,38,2026-09-13 17:04:00,Fingerprint
F34,41,2026-09-13 17:04:00,Fingerprint
F23,25,2026-09-13 17:05:00,Fingerprint
F23,28,2026-09-13 17:05:00,Fingerprint
F34,43,2026-09-13 17:05:00,Fingerprint
F23,26,2026-09-13 17:09:00,Fingerprint
F34,35,2026-09-13 17:10:00,Fingerprint
F34,36,2026-09-13 17:10:00,Fingerprint
F23,23,2026-09-13 17:12:00,Fingerprint
F34,40,2026-09-13 17:12:00,Fingerprint
F34,34,2026-09-14 08:52:00,Fingerprint
F23,26,2026-09-14 08:53:00,Fingerprint
F23,23,2026-09-14 08:54:00,Fingerprint
F23,29,2026-09-14 08:54:00,Fingerprint
F23,28,2026-09-14 08:55:00,Fingerprint
F23,33,2026-09-14 08:55:00,Fingerprint
F34,38,2026-09-14 08:55:00,Fingerprint
F34,42,2026-09-14 08:56:00,Fingerprint
F34,39,2026-09-14 08:59:00,Fingerprint
F23,27,2026-09-14 09:00:00,Fingerprint
F23,30,2026-09-14 09:01:00,Fingerprint
F23,31,2026-09-14 09:01:00,Fingerprint
F23,32,2026-09-14 09:07:00,Fingerprint
F34,35,2026-09-14 09:07:00,Fingerprint
F34,41,2026-09-14 09:07:00,Fingerprint
F34,40,2026-09-14 09:19:00,Fingerprint
F34,43,2026-09-14 09:25:00,Fingerprint
F23,24,2026-09-14 09:26:00,Fingerprint
F34,36,2026-09-14 09:37:00,Fingerprint
F34,42,2026-09-14 16:36:00,Fingerprint
F23,27,2026-09-14 17:00:00,Fingerprint
F34,38,2026-09-14 17:02:00,Fingerprint
F23,28,2026-09-14 17:04:00,Fingerprint
F23,23,2026-09-14 17:06:00,Fingerprint
F34,43,2026-09-14 17:06:00,Fingerprint
F23,29,2026-09-14 17:07:00,Fingerprint
F23,24,2026-09-14 17:08:00,Fingerprint
F23,32,2026-09-14 17:08:00,Fingerprint
F23,33,2026-09-14 17:08:00,Fingerprint
F34,41,2026-09-14 17:08:00,Fingerprint
F23,31,2026-09-14 17:09:00,Fingerprint
F34,39,2026-09-14 17:09:00,Fingerprint
F23,26,2026-09-14 17:11:00,Fingerprint
F34,35,2026-09-14 17:11:00,Fingerprint
F23,30,2026-09-14 17:12:00,Fingerprint
F34,34,2026-09-14 17:12:00,Fingerprint
F34,36,2026-09-14 17:12:00,Fingerprint
F34,40,2026-09-14 17:13:00,Fingerprint
F23,26,2026-09-15 08:53:00,Fingerprint
F34,37,2026-09-15 08:53:00,Fingerprint
F34,41,2026-09-15 08:53:00,Fingerprint
F34,39,2026-09-15 08:57:00,Fingerprint
F23,29,2026-09-15 08:58:00,Fingerprint
F23,25,2026-09-15 08:59:00,Fingerprint
F23,33,2026-09-15 08:59:00,Fingerprint
F23,28,2026-09-15 09:00:00,Fingerprint
F34,34,2026-09-15 09:00:00,Fingerprint
F34,35,2026-09-15 09:00:00,Fingerprint
F34,36,2026-09-15 09:02:00,Fingerprint
F23,24,2026-09-15 09:04:00,Fingerprint
F23,31,2026-09-15 09:04:00,Fingerprint
F34,43,2026-09-15 09:04:00,Fingerprint
F23,30,2026-09-15 09:05:00,Fingerprint
F23,32,2026-09-15 09:07:00,Fingerprint
F34,42,2026-09-15 09:07:00,Fingerprint
F34,40,2026-09-15 09:09:00,Fingerprint
F23,23,2026-09-15 09:38:00,Fingerprint
F34,42,2026-09-15 16:11:00,Fingerprint
F23,28,2026-09-15 16:38:00,Fingerprint
F23,25,2026-09-15 17:00:00,Fingerprint
F34,43,2026-09-15 17:02:00,Fingerprint
F34,41,2026-09-15 17:03:00,Fingerprint
F34,39,2026-09-15 17:04:00,Fingerprint
F34,40,2026-09-15 17:05:00,Fingerprint
F23,24,2026-09-15 17:06:00,Fingerprint
F23,31,2026-09-15 17:06:00,Fingerprint
F34,35,2026-09-15 17:06:00,Fingerprint
F23,30,2026-09-15 17:08:00,Fingerprint
F23,26,2026-09-15 17:09:00,Fingerprint
F34,34,2026-09-15 17:09:00,Fingerprint
F34,37,2026-09-15 17:09:00,Fingerprint
F23,32,2026-09-15 17:10:00,Fingerprint
F34,36,2026-09-15 17:10:00,Fingerprint
F23,29,2026-09-15 17:11:00,Fingerprint
F23,33,2026-09-15 17:12:00,Fingerprint
F23,23,2026-09-15 17:14:00,Fingerprint
F23,23,2026-09-16 08:53:00,Fingerprint
F34,41,2026-09-16 08:53:00,Fingerprint
F34,43,2026-09-16 08:54:00,Fingerprint
F23,31,2026-09-16 08:58:00,Fingerprint
F23,27,2026-09-16 09:00:00,Fingerprint
F34,37,2026-09-16 09:01:00,Fingerprint
F34,40,2026-09-16 09:05:00,Fingerprint
F23,24,2026-09-16 09:06:00,Fingerprint
F23,32,2026-09-16 09:06:00,Fingerprint
F23,33,2026-09-16 09:06:00,Fingerprint
F34,42,2026-09-16 09:06:00,Fingerprint
F23,29,2026-09-16 09:07:00,Fingerprint
F34,35,2026-09-16 09:07:00,Fingerprint
F34,36,2026-09-16 09:07:00,Fingerprint
F23,26,2026-09-16 09:08:00,Fingerprint
F23,30,2026-09-16 09:09:00,Fingerprint
F23,25,2026-09-16 09:19:00,Fingerprint
F34,39,2026-09-16 09:42:00,Fingerprint
F23,28,2026-09-16 09:43:00,Fingerprint
F34,41,2026-09-16 17:00:00,Fingerprint
F23,31,2026-09-16 17:01:00,Fingerprint
F23,25,2026-09-16 17:02:00,Fingerprint
F23,26,2026-09-16 17:02:00,Fingerprint
F23,27,2026-09-16 17:02:00,Fingerprint
F34,35,2026-09-16 17:03:00,Fingerprint
F34,43,2026-09-16 17:04:00,Fingerprint
F34,40,2026-09-16 17:05:00,Fingerprint
F23,28,2026-09-16 17:06:00,Fingerprint
F23,29,2026-09-16 17:06:00,Fingerprint
F23,33,2026-09-16 17:07:00,Fingerprint
F23,24,2026-09-16 17:08:00,Fingerprint
F34,36,2026-09-16 17:08:00,Fingerprint
F34,42,2026-09-16 17:10:00,Fingerprint
F23,23,2026-09-16 17:11:00,Fingerprint
F34,39,2026-09-16 17:11:00,Fingerprint
F23,30,2026-09-16 17:12:00,Fingerprint
F23,32,2026-09-16 17:12:00,Fingerprint
F34,37,2026-09-16 17:12:00,Fingerprint
F23,29,2026-09-17 08:52:00,Fingerprint
F23,23,2026-09-17 08:55:00,Fingerprint
